pair_type	I1	I2	dist
Human_vs_Human	HP12140	HP12141	3727
Human_vs_Human	HP12140	HP12142	3727
Human_vs_Human	HP12140	HP12143	5087
Human_vs_Human	HP12140	HP12147	1878
Human_vs_Human	HP12140	HP12154	62
Human_vs_Human	HP12140	HP12155	44
Human_vs_Human	HP12140	HP12156	39
Human_vs_Human	HP12140	HP12166	43
Human_vs_Human	HP12140	HP12172	2062
Human_vs_Human	HP12140	HP12176	7010
Human_vs_Human	HP12140	HP12183	6998
Human_vs_Human	HP12140	HP12185	2256
Human_vs_Human	HP12140	HP12198	3737
Human_vs_Human	HP12140	HP12220	8942
Human_vs_Human	HP12140	HP12221	7014
Human_vs_Human	HP12140	HP12223	279
Human_vs_Human	HP12140	HP12227	7622
Human_vs_Human	HP12140	HP12230	7636
Human_vs_Human	HP12140	HP12233	7012
Human_vs_Human	HP12140	HP12247	7014
Human_vs_Human	HP12140	HP12492	6692
Human_vs_Human	HP12140	HP12495	6488
Human_vs_Human	HP12140	HP12499	6081
Human_vs_Human	HP12140	HP12501	47
Human_vs_Human	HP12140	HP12516	8949
Human_vs_Human	HP12140	HP12519	6735
Human_vs_Human	HP12140	HP12520	7618
Human_vs_Human	HP12140	HP12536	6746
Human_vs_Human	HP12140	HP12549	3746
Human_vs_Human	HP12140	HP12550	3811
Human_vs_Human	HP12140	HP12553	3904
Human_vs_Human	HP12140	HP12561	6159
Human_vs_Human	HP12140	HP12565	6231
Human_vs_Human	HP12140	HP12574	3742
Human_vs_Human	HP12140	HP12575	2056
Human_vs_Human	HP12140	HP12578	2010
Human_vs_Human	HP12140	HP12583	6089
Human_vs_Human	HP12140	HP12590	6257
Human_vs_Human	HP12140	HP12591	2068
Human_vs_Human	HP12140	HP12593	8668
Human_vs_Human	HP12140	HP12594	2073
Human_vs_Human	HP12140	HP12601	6640
Human_vs_Human	HP12140	HP12603	7635
Human_vs_Human	HP12140	HP12605	6258
Human_vs_Human	HP12140	HP12608	3761
Human_vs_Human	HP12140	HP12612	3813
Human_vs_Human	HP12140	HP12615	6248
Human_vs_Human	HP12140	HP12617	1929
Human_vs_Human	HP12140	HP12621	6299
Human_vs_Human	HP12140	HP12629	2071
Human_vs_Human	HP12140	HP12635	6232
Human_vs_Human	HP12140	HP12637	2091
Human_vs_Human	HP12140	HP12642	6277
Human_vs_Human	HP12140	HP12648	9053
Human_vs_Human	HP12140	HP12651	6207
Human_vs_Human	HP12140	HP12652	2071
Human_vs_Human	HP12141	HP12142	2
Human_vs_Human	HP12141	HP12143	5546
Human_vs_Human	HP12141	HP12176	7415
Human_vs_Human	HP12141	HP12183	7402
Human_vs_Human	HP12141	HP12220	9171
Human_vs_Human	HP12141	HP12221	7419
Human_vs_Human	HP12141	HP12227	7938
Human_vs_Human	HP12141	HP12230	7952
Human_vs_Human	HP12141	HP12233	7417
Human_vs_Human	HP12141	HP12247	7419
Human_vs_Human	HP12141	HP12492	6901
Human_vs_Human	HP12141	HP12495	6658
Human_vs_Human	HP12141	HP12499	6704
Human_vs_Human	HP12141	HP12516	9177
Human_vs_Human	HP12141	HP12519	6869
Human_vs_Human	HP12141	HP12520	7926
Human_vs_Human	HP12141	HP12536	6888
Human_vs_Human	HP12141	HP12549	22
Human_vs_Human	HP12141	HP12550	86
Human_vs_Human	HP12141	HP12553	269
Human_vs_Human	HP12141	HP12561	6808
Human_vs_Human	HP12141	HP12565	6866
Human_vs_Human	HP12141	HP12574	30
Human_vs_Human	HP12141	HP12583	6716
Human_vs_Human	HP12141	HP12590	6873
Human_vs_Human	HP12141	HP12593	8760
Human_vs_Human	HP12141	HP12601	6841
Human_vs_Human	HP12141	HP12603	8063
Human_vs_Human	HP12141	HP12605	6891
Human_vs_Human	HP12141	HP12608	186
Human_vs_Human	HP12141	HP12612	95
Human_vs_Human	HP12141	HP12615	6878
Human_vs_Human	HP12141	HP12621	6931
Human_vs_Human	HP12141	HP12635	6870
Human_vs_Human	HP12141	HP12642	6910
Human_vs_Human	HP12141	HP12648	9298
Human_vs_Human	HP12141	HP12651	6800
Human_vs_Human	HP12142	HP12143	5546
Human_vs_Human	HP12142	HP12176	7420
Human_vs_Human	HP12142	HP12183	7410
Human_vs_Human	HP12142	HP12220	9177
Human_vs_Human	HP12142	HP12221	7424
Human_vs_Human	HP12142	HP12227	7943
Human_vs_Human	HP12142	HP12230	7957
Human_vs_Human	HP12142	HP12233	7422
Human_vs_Human	HP12142	HP12247	7424
Human_vs_Human	HP12142	HP12492	6901
Human_vs_Human	HP12142	HP12495	6663
Human_vs_Human	HP12142	HP12499	6719
Human_vs_Human	HP12142	HP12516	9183
Human_vs_Human	HP12142	HP12519	6875
Human_vs_Human	HP12142	HP12520	7931
Human_vs_Human	HP12142	HP12536	6893
Human_vs_Human	HP12142	HP12549	22
Human_vs_Human	HP12142	HP12550	87
Human_vs_Human	HP12142	HP12553	269
Human_vs_Human	HP12142	HP12561	6822
Human_vs_Human	HP12142	HP12565	6881
Human_vs_Human	HP12142	HP12574	31
Human_vs_Human	HP12142	HP12583	6715
Human_vs_Human	HP12142	HP12590	6887
Human_vs_Human	HP12142	HP12593	8758
Human_vs_Human	HP12142	HP12601	6846
Human_vs_Human	HP12142	HP12603	8068
Human_vs_Human	HP12142	HP12605	6905
Human_vs_Human	HP12142	HP12608	186
Human_vs_Human	HP12142	HP12612	95
Human_vs_Human	HP12142	HP12615	6892
Human_vs_Human	HP12142	HP12621	6944
Human_vs_Human	HP12142	HP12635	6883
Human_vs_Human	HP12142	HP12642	6924
Human_vs_Human	HP12142	HP12648	9304
Human_vs_Human	HP12142	HP12651	6814
Human_vs_Human	HP12143	HP12176	7588
Human_vs_Human	HP12143	HP12183	7579
Human_vs_Human	HP12143	HP12220	8521
Human_vs_Human	HP12143	HP12221	7592
Human_vs_Human	HP12143	HP12227	7535
Human_vs_Human	HP12143	HP12230	7541
Human_vs_Human	HP12143	HP12233	7590
Human_vs_Human	HP12143	HP12247	7592
Human_vs_Human	HP12143	HP12492	7158
Human_vs_Human	HP12143	HP12495	6895
Human_vs_Human	HP12143	HP12499	6154
Human_vs_Human	HP12143	HP12516	8577
Human_vs_Human	HP12143	HP12519	7092
Human_vs_Human	HP12143	HP12520	7532
Human_vs_Human	HP12143	HP12536	7104
Human_vs_Human	HP12143	HP12561	6286
Human_vs_Human	HP12143	HP12565	6325
Human_vs_Human	HP12143	HP12583	6194
Human_vs_Human	HP12143	HP12590	6332
Human_vs_Human	HP12143	HP12593	8385
Human_vs_Human	HP12143	HP12601	6999
Human_vs_Human	HP12143	HP12603	7828
Human_vs_Human	HP12143	HP12605	6350
Human_vs_Human	HP12143	HP12615	6335
Human_vs_Human	HP12143	HP12621	6362
Human_vs_Human	HP12143	HP12635	6287
Human_vs_Human	HP12143	HP12642	6363
Human_vs_Human	HP12143	HP12648	8622
Human_vs_Human	HP12143	HP12651	6322
Human_vs_Human	HP12147	HP12141	3824
Human_vs_Human	HP12147	HP12142	3825
Human_vs_Human	HP12147	HP12143	5387
Human_vs_Human	HP12147	HP12176	7412
Human_vs_Human	HP12147	HP12183	7397
Human_vs_Human	HP12147	HP12198	3836
Human_vs_Human	HP12147	HP12220	9179
Human_vs_Human	HP12147	HP12221	7416
Human_vs_Human	HP12147	HP12227	7859
Human_vs_Human	HP12147	HP12230	7873
Human_vs_Human	HP12147	HP12233	7414
Human_vs_Human	HP12147	HP12247	7416
Human_vs_Human	HP12147	HP12492	6824
Human_vs_Human	HP12147	HP12495	6639
Human_vs_Human	HP12147	HP12499	6579
Human_vs_Human	HP12147	HP12516	9191
Human_vs_Human	HP12147	HP12519	6877
Human_vs_Human	HP12147	HP12520	7856
Human_vs_Human	HP12147	HP12536	6889
Human_vs_Human	HP12147	HP12549	3844
Human_vs_Human	HP12147	HP12550	3909
Human_vs_Human	HP12147	HP12553	3998
Human_vs_Human	HP12147	HP12561	6656
Human_vs_Human	HP12147	HP12565	6723
Human_vs_Human	HP12147	HP12574	3836
Human_vs_Human	HP12147	HP12583	6584
Human_vs_Human	HP12147	HP12590	6744
Human_vs_Human	HP12147	HP12593	8839
Human_vs_Human	HP12147	HP12601	6851
Human_vs_Human	HP12147	HP12603	7996
Human_vs_Human	HP12147	HP12605	6750
Human_vs_Human	HP12147	HP12608	3868
Human_vs_Human	HP12147	HP12612	3911
Human_vs_Human	HP12147	HP12615	6737
Human_vs_Human	HP12147	HP12617	1298
Human_vs_Human	HP12147	HP12621	6785
Human_vs_Human	HP12147	HP12635	6721
Human_vs_Human	HP12147	HP12642	6770
Human_vs_Human	HP12147	HP12648	9289
Human_vs_Human	HP12147	HP12651	6694
Human_vs_Human	HP12148	HP12140	18
Human_vs_Human	HP12148	HP12141	3722
Human_vs_Human	HP12148	HP12142	3723
Human_vs_Human	HP12148	HP12143	5082
Human_vs_Human	HP12148	HP12147	1874
Human_vs_Human	HP12148	HP12154	58
Human_vs_Human	HP12148	HP12155	40
Human_vs_Human	HP12148	HP12156	35
Human_vs_Human	HP12148	HP12166	39
