pair_type	I1	I2	dist
Human_vs_Food	HP12149	SC14	7233
Human_vs_Food	HP12149	SC15	7210
Human_vs_Food	HP12149	SC17	5730
Human_vs_Food	HP12149	SC19	8427
Human_vs_Food	HP12149	SC20	7280
Human_vs_Food	HP12149	SC26	8861
Human_vs_Food	HP12149	SC3	7328
Human_vs_Food	HP12149	SC35	8914
Human_vs_Food	HP12149	SC4	6296
Human_vs_Food	HP12149	SC47	7321
Human_vs_Food	HP12149	SC61	8421
Human_vs_Food	HP12160	SC14	7409
Human_vs_Food	HP12160	SC15	7657
Human_vs_Food	HP12160	SC17	1860
Human_vs_Food	HP12160	SC19	8557
Human_vs_Food	HP12160	SC20	7667
Human_vs_Food	HP12160	SC26	8947
Human_vs_Food	HP12160	SC3	7532
Human_vs_Food	HP12160	SC35	9069
Human_vs_Food	HP12160	SC4	1852
Human_vs_Food	HP12160	SC47	7548
Human_vs_Food	HP12160	SC61	8807
Human_vs_Food	HP12201	SC14	3964
Human_vs_Food	HP12201	SC15	808
Human_vs_Food	HP12201	SC17	6732
Human_vs_Food	HP12201	SC19	6577
Human_vs_Food	HP12201	SC20	4152
Human_vs_Food	HP12201	SC26	5235
Human_vs_Food	HP12201	SC3	3990
Human_vs_Food	HP12201	SC35	5356
Human_vs_Food	HP12201	SC4	7265
Human_vs_Food	HP12201	SC47	3980
Human_vs_Food	HP12201	SC61	6507
Human_vs_Food	HP12202	SC14	3915
Human_vs_Food	HP12202	SC15	814
Human_vs_Food	HP12202	SC17	6680
Human_vs_Food	HP12202	SC19	6530
Human_vs_Food	HP12202	SC20	4105
Human_vs_Food	HP12202	SC26	5203
Human_vs_Food	HP12202	SC3	3942
Human_vs_Food	HP12202	SC35	5328
Human_vs_Food	HP12202	SC4	7196
Human_vs_Food	HP12202	SC47	3933
Human_vs_Food	HP12202	SC61	6458
Human_vs_Food	HP12548	SC14	5433
Human_vs_Food	HP12548	SC15	5927
Human_vs_Food	HP12548	SC17	6705
Human_vs_Food	HP12548	SC19	7279
Human_vs_Food	HP12548	SC20	5554
Human_vs_Food	HP12548	SC26	7480
Human_vs_Food	HP12548	SC3	5548
Human_vs_Food	HP12548	SC35	7591
Human_vs_Food	HP12548	SC4	7125
Human_vs_Food	HP12548	SC47	5548
Human_vs_Food	HP12548	SC61	7266
