pair_type	I1	I2	dist
Human_vs_Animal	HP12512	S-LS-30-CJ-B-106-1-13	3089
Human_vs_Animal	HP12512	S-LS-30-CJ-B-111-1-14	69
Human_vs_Animal	HP12512	S-LS-30-CJ-B-236-1-46	82
Human_vs_Animal	HP12512	S-LS-30-CJ-B-248-1-51	63
Human_vs_Animal	HP12512	S-LS-30-CJ-B-249-1-52	63
Human_vs_Animal	HP12512	S-LS-30-CJ-B-72-1-5	86
Human_vs_Animal	HP12512	S-LS-30-CJ-B-76-1-6	69
Human_vs_Animal	HP12512	S-SA-03-CJ-B-34-1-34	93
Human_vs_Animal	HP12512	S-SA-R1-CJ-B-42-1-12	9051
Human_vs_Animal	HP12512	S-FF-R1-CJ-C-1-1-1-27	5918
Human_vs_Animal	HP12512	S-SA-02-CJ-B-13-1-114	86
Human_vs_Animal	HP12512	S-SA-02-CJ-B-12-1-12	100
Human_vs_Animal	HP12512	S-SA-02-CJ-B-19-1-120	3943
Human_vs_Animal	HP12512	S-SA-02-CJ-B-16-1-16	92
Human_vs_Animal	HP12512	S-SA-02-CJ-B-23-1-23	3052
Human_vs_Animal	HP12512	S-SA-02-CJ-B-30-1-30	78
Human_vs_Animal	HP12512	S-SA-02-CJ-B-34-1-34	192
Human_vs_Animal	HP12512	S-SA-02-CJ-B-39-1-39	90
Human_vs_Animal	HP12512	S-SA-02-CJ-B-2-1-47	102
Human_vs_Animal	HP12512	S-SA-02-CJ-B-5-1-50	87
Human_vs_Animal	HP12512	S-SA-02-CJ-B-6-1-6	96
Human_vs_Animal	HP12512	S-SA-02-CJ-B-42-1-87	198
Human_vs_Animal	HP12512	S-FF-R2-CJ-C-1-1-1-1	132
Human_vs_Animal	HP12512	S-FF-R2-CJ-C-2-1-1-3	69
Human_vs_Animal	HP12569	S-LS-30-CJ-B-106-1-13	3419
Human_vs_Animal	HP12569	S-LS-30-CJ-B-111-1-14	3664
Human_vs_Animal	HP12569	S-LS-30-CJ-B-236-1-46	3661
Human_vs_Animal	HP12569	S-LS-30-CJ-B-248-1-51	3660
Human_vs_Animal	HP12569	S-LS-30-CJ-B-249-1-52	3660
Human_vs_Animal	HP12569	S-LS-30-CJ-B-72-1-5	3662
Human_vs_Animal	HP12569	S-LS-30-CJ-B-76-1-6	3664
Human_vs_Animal	HP12569	S-SA-03-CJ-B-34-1-34	3615
Human_vs_Animal	HP12569	S-SA-R1-CJ-B-42-1-12	9129
Human_vs_Animal	HP12569	S-FF-R1-CJ-C-1-1-1-27	6692
Human_vs_Animal	HP12569	S-SA-02-CJ-B-13-1-114	3678
Human_vs_Animal	HP12569	S-SA-02-CJ-B-12-1-12	3672
Human_vs_Animal	HP12569	S-SA-02-CJ-B-19-1-120	4139
Human_vs_Animal	HP12569	S-SA-02-CJ-B-16-1-16	3651
Human_vs_Animal	HP12569	S-SA-02-CJ-B-23-1-23	3373
Human_vs_Animal	HP12569	S-SA-02-CJ-B-30-1-30	3671
Human_vs_Animal	HP12569	S-SA-02-CJ-B-34-1-34	3740
Human_vs_Animal	HP12569	S-SA-02-CJ-B-39-1-39	3653
Human_vs_Animal	HP12569	S-SA-02-CJ-B-2-1-47	3706
Human_vs_Animal	HP12569	S-SA-02-CJ-B-5-1-50	3669
Human_vs_Animal	HP12569	S-SA-02-CJ-B-6-1-6	3688
Human_vs_Animal	HP12569	S-SA-02-CJ-B-42-1-87	3794
Human_vs_Animal	HP12569	S-FF-R2-CJ-C-1-1-1-1	3710
Human_vs_Animal	HP12569	S-FF-R2-CJ-C-2-1-1-3	3662
Human_vs_Animal	HP12596	S-LS-30-CJ-B-106-1-13	60
Human_vs_Animal	HP12596	S-LS-30-CJ-B-111-1-14	3057
