pair_type	I1	I2	dist
Human_vs_Animal	HP12140	30-CJ-B-102-1-12	6795
Human_vs_Animal	HP12140	30-CJ-B-163-1-24	4258
Human_vs_Animal	HP12140	30-CJ-B-197-1-32	5196
Human_vs_Animal	HP12140	30-CJ-B-198-1-33	5193
Human_vs_Animal	HP12140	30-CJ-B-202-1-35	7669
Human_vs_Animal	HP12140	30-CJ-B-203-1-36	7464
Human_vs_Animal	HP12140	30-CJ-B-208-1-40	4227
Human_vs_Animal	HP12140	30-CJ-B-213-1-41	5190
Human_vs_Animal	HP12140	30-CJ-B-233-1-45	4188
Human_vs_Animal	HP12140	30-CJ-B-243-1-49	4210
Human_vs_Animal	HP12140	30-CJ-B-63-1-4	7791
Human_vs_Animal	HP12140	30-CJ-B-99-1-11	7872
Human_vs_Animal	HP12140	30-CJ-C-10-1-1-4	6734
Human_vs_Animal	HP12140	30-CJ-C-124-1-1-67	2064
Human_vs_Animal	HP12140	30-CJ-C-169-1-1-81	2064
Human_vs_Animal	HP12140	30-CJ-C-170-1-1-83	2064
Human_vs_Animal	HP12140	30-CJ-C-22-2-1-14	40
Human_vs_Animal	HP12140	30-CJ-C-23-1-1-15	6729
Human_vs_Animal	HP12140	30-CJ-C-38-1-1-17	41
Human_vs_Animal	HP12140	30-CJ-C-55-1-1-28	4222
Human_vs_Animal	HP12140	30-CJ-C-7-1-1-1	42
Human_vs_Animal	HP12140	B-1-1-45	7784
Human_vs_Animal	HP12140	B-32-1-76	8159
Human_vs_Animal	HP12140	B-43-1-87	7777
Human_vs_Animal	HP12140	C-10-1-1-109	4226
Human_vs_Animal	HP12140	C-2-1-1-19	2185
Human_vs_Animal	HP12140	R1-Cj-B-1	4209
Human_vs_Animal	HP12140	R1-Cj-B-101	7618
Human_vs_Animal	HP12140	R1-Cj-B-102	4198
Human_vs_Animal	HP12140	R1-Cj-B-103	7671
Human_vs_Animal	HP12140	R1-Cj-B-105	8058
Human_vs_Animal	HP12140	R1-Cj-B-109	4150
Human_vs_Animal	HP12140	R1-Cj-B-11	5233
Human_vs_Animal	HP12140	R1-Cj-B-116	4189
Human_vs_Animal	HP12140	R1-Cj-B-125	7508
Human_vs_Animal	HP12140	R1-Cj-B-13	4309
Human_vs_Animal	HP12140	R1-Cj-B-14	4175
Human_vs_Animal	HP12140	R1-Cj-B-17	4340
Human_vs_Animal	HP12140	R1-Cj-B-24	5203
Human_vs_Animal	HP12140	R1-Cj-B-3	4216
Human_vs_Animal	HP12140	R1-Cj-B-34	5203
Human_vs_Animal	HP12140	R1-Cj-B-36	4231
Human_vs_Animal	HP12140	R1-Cj-B-38	7880
Human_vs_Animal	HP12140	R1-Cj-B-4	7397
Human_vs_Animal	HP12140	R1-Cj-B-41	7600
Human_vs_Animal	HP12140	R1-Cj-B-42	7601
Human_vs_Animal	HP12140	R1-Cj-B-43	4367
Human_vs_Animal	HP12140	R1-Cj-B-44	7560
Human_vs_Animal	HP12140	R1-Cj-B-48	7753
Human_vs_Animal	HP12140	R1-Cj-B-49	7722
Human_vs_Animal	HP12140	R1-Cj-B-54	4201
Human_vs_Animal	HP12140	R1-Cj-B-56	4440
Human_vs_Animal	HP12140	R1-Cj-B-59	7748
Human_vs_Animal	HP12140	R1-Cj-B-61	4205
Human_vs_Animal	HP12140	R1-Cj-B-63	4130
Human_vs_Animal	HP12140	R1-Cj-B-65	7874
Human_vs_Animal	HP12140	R1-Cj-B-67	7200
Human_vs_Animal	HP12140	R1-Cj-B-68	7947
Human_vs_Animal	HP12140	R1-Cj-B-69	2035
Human_vs_Animal	HP12140	R1-Cj-B-72	4249
