pair_type	I1	I2	dist
Human_vs_Food	HP12140	SC11	6279
Human_vs_Food	HP12140	SC13	4177
Human_vs_Food	HP12140	SC2	6279
Human_vs_Food	HP12140	SC32	4171
Human_vs_Food	HP12140	SC44	6323
Human_vs_Food	HP12140	SC45	229
Human_vs_Food	HP12140	SC46	4286
Human_vs_Food	HP12140	SC53	6213
Human_vs_Food	HP12140	SC8	7591
Human_vs_Food	HP12141	SC11	6911
Human_vs_Food	HP12141	SC13	4339
Human_vs_Food	HP12141	SC2	6907
Human_vs_Food	HP12141	SC32	4506
Human_vs_Food	HP12141	SC44	6957
Human_vs_Food	HP12141	SC45	3781
Human_vs_Food	HP12141	SC46	4484
Human_vs_Food	HP12141	SC53	6855
Human_vs_Food	HP12141	SC8	7907
Human_vs_Food	HP12142	SC11	6925
Human_vs_Food	HP12142	SC13	4340
Human_vs_Food	HP12142	SC2	6921
Human_vs_Food	HP12142	SC32	4506
Human_vs_Food	HP12142	SC44	6971
Human_vs_Food	HP12142	SC45	3781
Human_vs_Food	HP12142	SC46	4487
Human_vs_Food	HP12142	SC53	6869
Human_vs_Food	HP12142	SC8	7911
Human_vs_Food	HP12143	SC11	6378
Human_vs_Food	HP12143	SC13	5044
Human_vs_Food	HP12143	SC2	6372
Human_vs_Food	HP12143	SC32	5473
Human_vs_Food	HP12143	SC44	6482
Human_vs_Food	HP12143	SC45	5081
Human_vs_Food	HP12143	SC46	5196
Human_vs_Food	HP12143	SC53	6298
Human_vs_Food	HP12143	SC8	7506
Human_vs_Food	HP12147	SC11	6749
Human_vs_Food	HP12147	SC13	4503
Human_vs_Food	HP12147	SC2	6753
Human_vs_Food	HP12147	SC32	4500
Human_vs_Food	HP12147	SC44	6777
Human_vs_Food	HP12147	SC45	2067
Human_vs_Food	HP12147	SC46	4604
Human_vs_Food	HP12147	SC53	6702
Human_vs_Food	HP12147	SC8	7822
Human_vs_Food	HP12148	SC11	6262
Human_vs_Food	HP12148	SC13	4172
Human_vs_Food	HP12148	SC2	6262
Human_vs_Food	HP12148	SC32	4166
Human_vs_Food	HP12148	SC44	6306
Human_vs_Food	HP12148	SC45	226
Human_vs_Food	HP12148	SC46	4282
Human_vs_Food	HP12148	SC53	6194
Human_vs_Food	HP12148	SC8	7575
Human_vs_Food	HP12151	SC11	6266
Human_vs_Food	HP12151	SC13	4172
Human_vs_Food	HP12151	SC2	6263
Human_vs_Food	HP12151	SC32	4169
Human_vs_Food	HP12151	SC44	6304
Human_vs_Food	HP12151	SC45	234
Human_vs_Food	HP12151	SC46	4285
Human_vs_Food	HP12151	SC53	6196
Human_vs_Food	HP12151	SC8	7571
Human_vs_Food	HP12154	SC11	6192
Human_vs_Food	HP12154	SC13	4142
Human_vs_Food	HP12154	SC2	6213
Human_vs_Food	HP12154	SC32	4114
Human_vs_Food	HP12154	SC44	6257
Human_vs_Food	HP12154	SC45	256
Human_vs_Food	HP12154	SC46	4247
Human_vs_Food	HP12154	SC53	6142
Human_vs_Food	HP12154	SC8	7545
Human_vs_Food	HP12155	SC11	6270
Human_vs_Food	HP12155	SC13	4169
Human_vs_Food	HP12155	SC2	6270
