pair_type	I1	I2	dist
Human_vs_Animal	HP12157	S-LS-30-CJ-B-158-1-23	47
Human_vs_Animal	HP12157	S-LS-30-CJ-B-200-1-34	489
Human_vs_Animal	HP12157	S-SA-03-CJ-B-1-1-1	1917
Human_vs_Animal	HP12157	S-SA-R1-CJ-B-52-1-19	88
Human_vs_Animal	HP12157	S-SA-R1-CJ-B-56-1-23	333
Human_vs_Animal	HP12157	S-SA-R1-CJ-B-67-1-26	159
Human_vs_Animal	HP12157	S-SA-R1-CJ-B-89-1-33	429
Human_vs_Animal	HP12157	S-SA-R1-CJ-B-24-1-7	162
Human_vs_Animal	HP12157	S-SA-R1-CJ-B-268-1-96	78
Human_vs_Animal	HP12157	S-FF-R1-CJ-C-4-1-1-11	2243
Human_vs_Animal	HP12157	S-FF-R1-CJ-C-2-1-1-48	1695
Human_vs_Animal	HP12157	S-FF-R1-CJ-C-3-1-1-50	1869
Human_vs_Animal	HP12157	S-SA-02-CJ-B-6-1-107	417
Human_vs_Animal	HP12157	S-SA-02-CJ-B-12-1-113	124
Human_vs_Animal	HP12157	S-SA-02-CJ-B-14-1-115	486
Human_vs_Animal	HP12157	S-SA-02-CJ-B-18-1-63	163
Human_vs_Animal	HP12157	S-SA-02-CJ-B-19-1-64	486
Human_vs_Animal	HP12157	S-SA-02-CJ-B-36-1-81	1900
Human_vs_Animal	HP12157	S-FF-R2-CJ-C-1-1-1-13	2315
Human_vs_Animal	HP12157	S-FF-R2-CJ-C-6-1-1-63	1934
Human_vs_Animal	HP12167	S-LS-30-CJ-B-158-1-23	1991
Human_vs_Animal	HP12167	S-LS-30-CJ-B-200-1-34	2365
Human_vs_Animal	HP12167	S-SA-03-CJ-B-1-1-1	84
Human_vs_Animal	HP12167	S-SA-R1-CJ-B-52-1-19	1988
Human_vs_Animal	HP12167	S-SA-R1-CJ-B-56-1-23	2236
Human_vs_Animal	HP12167	S-SA-R1-CJ-B-67-1-26	2094
Human_vs_Animal	HP12167	S-SA-R1-CJ-B-89-1-33	2333
Human_vs_Animal	HP12167	S-SA-R1-CJ-B-24-1-7	2067
Human_vs_Animal	HP12167	S-SA-R1-CJ-B-268-1-96	2014
Human_vs_Animal	HP12167	S-FF-R1-CJ-C-4-1-1-11	814
Human_vs_Animal	HP12167	S-FF-R1-CJ-C-2-1-1-48	710
Human_vs_Animal	HP12167	S-FF-R1-CJ-C-3-1-1-50	411
Human_vs_Animal	HP12167	S-SA-02-CJ-B-6-1-107	2320
Human_vs_Animal	HP12167	S-SA-02-CJ-B-12-1-113	2040
Human_vs_Animal	HP12167	S-SA-02-CJ-B-14-1-115	2386
Human_vs_Animal	HP12167	S-SA-02-CJ-B-18-1-63	2094
Human_vs_Animal	HP12167	S-SA-02-CJ-B-19-1-64	2327
Human_vs_Animal	HP12167	S-SA-02-CJ-B-36-1-81	442
Human_vs_Animal	HP12167	S-FF-R2-CJ-C-1-1-1-13	887
Human_vs_Animal	HP12167	S-FF-R2-CJ-C-6-1-1-63	446
Human_vs_Animal	HP12171	S-LS-30-CJ-B-158-1-23	16
Human_vs_Animal	HP12171	S-LS-30-CJ-B-200-1-34	458
Human_vs_Animal	HP12171	S-SA-03-CJ-B-1-1-1	1912
Human_vs_Animal	HP12171	S-SA-R1-CJ-B-52-1-19	55
Human_vs_Animal	HP12171	S-SA-R1-CJ-B-56-1-23	302
Human_vs_Animal	HP12171	S-SA-R1-CJ-B-67-1-26	126
Human_vs_Animal	HP12171	S-SA-R1-CJ-B-89-1-33	398
Human_vs_Animal	HP12171	S-SA-R1-CJ-B-24-1-7	131
Human_vs_Animal	HP12171	S-SA-R1-CJ-B-268-1-96	47
Human_vs_Animal	HP12171	S-FF-R1-CJ-C-4-1-1-11	2238
Human_vs_Animal	HP12171	S-FF-R1-CJ-C-2-1-1-48	1690
Human_vs_Animal	HP12171	S-FF-R1-CJ-C-3-1-1-50	1864
Human_vs_Animal	HP12171	S-SA-02-CJ-B-6-1-107	386
Human_vs_Animal	HP12171	S-SA-02-CJ-B-12-1-113	93
Human_vs_Animal	HP12171	S-SA-02-CJ-B-14-1-115	455
Human_vs_Animal	HP12171	S-SA-02-CJ-B-18-1-63	133
